首字母,等级,歌名,歌手,类型,技能,状态,先后,爆点,bar,box,开头描述,结尾描述,分数,指数
,,"超大只怪兽","焦迈奇",非押爆,爆气,分开,一爆,94,19,16,A - 左边白球,A - 左边连点第 1 个,852034,55 + 0.0
,,"超大只怪兽","焦迈奇",非押爆,爆气,分开,二爆,256,45,0,B - 右边长条中间,B - 右边单点,852034,55 + 0.0
,,"超大只怪兽","焦迈奇",非押爆,爆气,分开,一爆,93,19,12,A - 右边单点,A - 右边单点,851813,55 + 0.0
,,"超大只怪兽","焦迈奇",非押爆,爆气,分开,二爆,256,45,0,B - 右边长条中间,B - 右边单点,851813,55 + 0.0
,,"超大只怪兽","焦迈奇",非押爆,爆气,分开,一爆,88,18,12,A - 右边连点第 1 个,A - 右边白球,851770,55 + 0.2
,,"超大只怪兽","焦迈奇",非押爆,爆气,分开,二爆,257,45,2,B - 右边长条中间,B - 右边单点,851770,55 + 0.2
,,"超大只怪兽","焦迈奇",非押爆,爆气,分开,一爆,92,19,8,A - 左边单点,A - 右边长条结尾,851592,55 + 0.0
,,"超大只怪兽","焦迈奇",非押爆,爆气,分开,二爆,256,45,0,B - 右边长条中间,B - 右边单点,851592,55 + 0.0
,,"超大只怪兽","焦迈奇",非押爆,爆气,分开,一爆,94,19,16,A - 左边白球,A - 左边连点第 1 个,851503,55 - 0.1
,,"超大只怪兽","焦迈奇",非押爆,爆气,分开,二爆,252,44,16,B - 右边白球,B - 左边连点第 1 个,851503,55 - 0.1
,,"超大只怪兽","焦迈奇",非押爆,爆气,分开,一爆,94,19,16,A - 左边白球,A - 左边连点第 1 个,851503,55 - 0.1
,,"超大只怪兽","焦迈奇",非押爆,爆气,分开,二爆,254,44,28,B - 右边长条开始,B - 右边白球,851503,55 - 0.1
,,"超大只怪兽","焦迈奇",非押爆,爆气,分开,一爆,93,19,12,A - 右边单点,A - 右边单点,851282,55 - 0.1
,,"超大只怪兽","焦迈奇",非押爆,爆气,分开,二爆,252,44,16,B - 右边白球,B - 左边连点第 1 个,851282,55 - 0.1
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,一爆,87,18,8,A - 左边单点,A - 右边白球,863217,57 + 0.4
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,二爆,252,44,16,B - 右边白球,B - 左边连点第 2 个,863217,57 + 0.4
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,一爆,87,18,8,A - 左边单点,A - 右边白球,863217,57 + 0.4
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,二爆,254,44,28,B - 右边长条开始,B - 右边单点,863217,57 + 0.4
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,一爆,94,19,16,A - 左边白球,A - 左边连点第 2 个,862111,57 - 0.1
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,二爆,252,44,16,B - 右边白球,B - 左边连点第 2 个,862111,57 - 0.1
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,一爆,94,19,16,A - 左边白球,A - 左边连点第 2 个,862111,57 - 0.1
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,二爆,254,44,28,B - 右边长条开始,B - 右边单点,862111,57 - 0.1
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,一爆,93,19,12,A - 右边单点,A - 左边连点第 1 个,861890,57 - 0.1
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,二爆,252,44,16,B - 右边白球,B - 左边连点第 2 个,861890,57 - 0.1
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,一爆,93,19,12,A - 右边单点,A - 左边连点第 1 个,861890,57 - 0.1
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,二爆,254,44,28,B - 右边长条开始,B - 右边单点,861890,57 - 0.1
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,一爆,92,19,8,A - 左边单点,A - 右边单点,861669,57 - 0.1
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,二爆,252,44,16,B - 右边白球,B - 左边连点第 2 个,861669,57 - 0.1
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,一爆,92,19,8,A - 左边单点,A - 右边单点,861669,57 - 0.1
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,二爆,254,44,28,B - 右边长条开始,B - 右边单点,861669,57 - 0.1
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,一爆,87,18,8,A - 左边单点,A - 右边白球,861626,57 + 0.1
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,二爆,255,44,29,B - 右边长条中间,B - 右边单点,861626,57 + 0.1
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,一爆,87,18,8,A - 左边单点,A - 右边白球,860564,57 - 0.1
,,"超大只怪兽","焦迈奇",押爆,爆气,分开,二爆,242,43,8,B - 右边连点第 1 个,B - 左边滑键,860564,57 - 0.1
,,"我的名字","焦迈奇",非押爆,爆气,分开,一爆,203,39,16,A - 左边单点,A - 左边白球,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,二爆,364,67,0,B - 右边单点,B - 左边白球,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,一爆,204,39,24,A - 右边单点,A - 右边单点,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,二爆,364,67,0,B - 右边单点,B - 左边白球,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,一爆,364,67,0,B - 右边单点,B - 左边白球,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,二爆,455,79,16,B - 左边单点,B - 左边白球,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,一爆,364,67,0,B - 右边单点,B - 左边白球,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,二爆,456,79,24,B - 右边单点,B - 右边单点,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,一爆,364,67,1,B - 右边单点,B - 左边白球,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,二爆,455,79,16,B - 左边单点,B - 左边白球,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,一爆,364,67,1,B - 右边单点,B - 左边白球,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,二爆,456,79,24,B - 右边单点,B - 右边单点,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,一爆,364,67,2,B - 右边单点,B - 左边白球,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,二爆,455,79,16,B - 左边单点,B - 左边白球,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,一爆,364,67,2,B - 右边单点,B - 左边白球,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,二爆,456,79,24,B - 右边单点,B - 右边单点,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,一爆,364,67,3,B - 右边单点,B - 左边白球,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,二爆,455,79,16,B - 左边单点,B - 左边白球,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,一爆,364,67,3,B - 右边单点,B - 左边白球,1346661,54 - 0.4
,,"我的名字","焦迈奇",非押爆,爆气,分开,二爆,456,79,24,B - 右边单点,B - 右边单点,1346661,54 - 0.4
,,"我的名字","焦迈奇",押爆,爆气,分开,一爆,202,39,12,A - 右边单点,A - 左边白球,1354087,55 + 0.0
,,"我的名字","焦迈奇",押爆,爆气,分开,二爆,454,79,12,B - 右边单点,B - 左边白球,1354087,55 + 0.0
,,"我的名字","焦迈奇",押爆,爆气,分开,一爆,202,39,12,A - 右边单点,A - 左边白球,1354087,55 + 0.0
,,"我的名字","焦迈奇",押爆,爆气,分开,二爆,455,79,20,B - 左边单点,B - 右边单点,1354087,55 + 0.0
,,"我的名字","焦迈奇",押爆,爆气,分开,一爆,203,39,20,A - 左边单点,A - 右边单点,1354087,55 + 0.0
,,"我的名字","焦迈奇",押爆,爆气,分开,二爆,454,79,12,B - 右边单点,B - 左边白球,1354087,55 + 0.0
,,"我的名字","焦迈奇",押爆,爆气,分开,一爆,203,39,20,A - 左边单点,A - 右边单点,1354087,55 + 0.0
,,"我的名字","焦迈奇",押爆,爆气,分开,二爆,455,79,20,B - 左边单点,B - 右边单点,1354087,55 + 0.0
,,"我的名字","焦迈奇",押爆,爆气,分开,一爆,202,39,12,A - 右边单点,A - 左边白球,1351965,55 - 0.4
,,"我的名字","焦迈奇",押爆,爆气,分开,二爆,364,66,28,B - 右边单点,B - 左边白球,1351965,55 - 0.4
,,"我的名字","焦迈奇",押爆,爆气,分开,一爆,202,39,12,A - 右边单点,A - 左边白球,1351965,55 - 0.4
,,"我的名字","焦迈奇",押爆,爆气,分开,二爆,365,67,12,B - 左边单点,B - 右边单点,1351965,55 - 0.4
,,"我的名字","焦迈奇",押爆,爆气,分开,一爆,202,39,12,A - 右边单点,A - 左边白球,1351965,55 - 0.4
,,"我的名字","焦迈奇",押爆,爆气,分开,二爆,366,67,16,B - 右边滑键,B - 左边单点,1351965,55 - 0.4
,,"我的名字","焦迈奇",押爆,爆气,分开,一爆,202,39,12,A - 右边单点,A - 左边白球,1351965,55 - 0.4
,,"我的名字","焦迈奇",押爆,爆气,分开,二爆,367,67,20,B - 左边单点,B - 右边单点,1351965,55 - 0.4
,,"我的名字","焦迈奇",押爆,爆气,分开,一爆,203,39,20,A - 左边单点,A - 右边单点,1351965,55 - 0.4
,,"我的名字","焦迈奇",押爆,爆气,分开,二爆,364,66,28,B - 右边单点,B - 左边白球,1351965,55 - 0.4
,,"我的名字","焦迈奇",押爆,爆气,分开,一爆,203,39,20,A - 左边单点,A - 右边单点,1351965,55 - 0.4
,,"我的名字","焦迈奇",押爆,爆气,分开,二爆,365,67,12,B - 左边单点,B - 右边单点,1351965,55 - 0.4
W,6,"Wonderland","gugudan",非押爆,爆气,分开,一爆,151,25,0,A - 左边单点,A - 右边单点,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,二爆,295,49,0,B - 左边单点,B - 右边单点,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,一爆,151,25,0,A - 左边单点,A - 右边单点,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,二爆,309,51,4,B - 右边滑键,B - 左边白球,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,一爆,151,25,0,A - 左边单点,A - 右边单点,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,二爆,310,51,12,B - 左边白球,B - 左边单点,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,一爆,152,25,4,A - 左边单点,A - 左边滑键,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,二爆,295,49,0,B - 左边单点,B - 右边单点,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,一爆,152,25,4,A - 左边单点,A - 左边滑键,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,二爆,309,51,4,B - 右边滑键,B - 左边白球,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,一爆,152,25,4,A - 左边单点,A - 左边滑键,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,二爆,310,51,12,B - 左边白球,B - 左边单点,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,一爆,165,27,4,A - 右边滑键,A - 左边白球,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,二爆,295,49,0,B - 左边单点,B - 右边单点,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,一爆,165,27,4,A - 右边滑键,A - 左边白球,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,二爆,309,51,4,B - 右边滑键,B - 左边白球,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,一爆,165,27,4,A - 右边滑键,A - 左边白球,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,二爆,310,51,12,B - 左边白球,B - 左边单点,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,一爆,165,27,5,A - 右边滑键,A - 左边白球,1278575,73 - 0.5
W,6,"Wonderland","gugudan",非押爆,爆气,分开,二爆,295,49,0,B - 左边单点,B - 右边单点,1278575,73 - 0.5
W,6,"Wonderland","gugudan",押爆,爆气,分开,一爆,166,27,16,A - 左边白球,A - 左边白球,1294487,76 - 0.5
W,6,"Wonderland","gugudan",押爆,爆气,分开,二爆,295,49,0,B - 左边单点,B - 左边滑键,1294487,76 - 0.5
W,6,"Wonderland","gugudan",押爆,爆气,分开,一爆,166,27,16,A - 左边白球,A - 左边白球,1294487,76 - 0.5
W,6,"Wonderland","gugudan",押爆,爆气,分开,二爆,308,51,0,B - 左边滑键,B - 左边白球,1294487,76 - 0.5
W,6,"Wonderland","gugudan",押爆,爆气,分开,一爆,166,27,16,A - 左边白球,A - 左边白球,1294487,76 - 0.5
W,6,"Wonderland","gugudan",押爆,爆气,分开,二爆,309,51,8,B - 右边滑键,B - 左边单点,1294487,76 - 0.5
W,6,"Wonderland","gugudan",押爆,爆气,分开,一爆,167,27,24,A - 左边白球,A - 右边白球,1294487,76 - 0.5
W,6,"Wonderland","gugudan",押爆,爆气,分开,二爆,295,49,0,B - 左边单点,B - 左边滑键,1294487,76 - 0.5
W,6,"Wonderland","gugudan",押爆,爆气,分开,一爆,167,27,24,A - 左边白球,A - 右边白球,1294487,76 - 0.5
W,6,"Wonderland","gugudan",押爆,爆气,分开,二爆,308,51,0,B - 左边滑键,B - 左边白球,1294487,76 - 0.5
W,6,"Wonderland","gugudan",押爆,爆气,分开,一爆,167,27,24,A - 左边白球,A - 右边白球,1294487,76 - 0.5
W,6,"Wonderland","gugudan",押爆,爆气,分开,二爆,309,51,8,B - 右边滑键,B - 左边单点,1294487,76 - 0.5
W,6,"Wonderland","gugudan",押爆,爆气,分开,一爆,166,27,16,A - 左边白球,A - 左边白球,1290774,75 - 0.2
W,6,"Wonderland","gugudan",押爆,爆气,分开,二爆,310,51,16,B - 左边白球,B - 右边长条开始,1290774,75 - 0.2
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,一爆,136,33,12,A - 左边连点第 1 个,A - 右边单点,1362733,61 - 0.5
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,二爆,367,73,4,B - 右边连点第 2 个,B - 右边白球,1362733,61 - 0.5
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,一爆,137,33,20,A - 左边连点第 2 个,A - 左边单点,1362733,61 - 0.5
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,二爆,367,73,4,B - 右边连点第 2 个,B - 右边白球,1362733,61 - 0.5
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,一爆,290,63,20,B - 右边长条开始,B - 右边滑键,1361142,60 + 0.2
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,二爆,367,73,4,B - 右边连点第 2 个,B - 右边白球,1361142,60 + 0.2
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,一爆,142,34,28,A - 左边连点第 1 个,A - 右边滑键,1360080,60 + 0.0
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,二爆,367,73,4,B - 右边连点第 2 个,B - 右边白球,1360080,60 + 0.0
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,一爆,143,35,4,A - 左边连点第 2 个,A - 左边单点,1360080,60 + 0.0
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,二爆,367,73,4,B - 右边连点第 2 个,B - 右边白球,1360080,60 + 0.0
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,一爆,144,35,8,A - 左边连点第 3 个,A - 左边单点,1360080,60 + 0.0
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,二爆,367,73,4,B - 右边连点第 2 个,B - 右边白球,1360080,60 + 0.0
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,一爆,145,35,12,A - 右边单点,A - 左边单点,1360080,60 + 0.0
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,二爆,367,73,4,B - 右边连点第 2 个,B - 右边白球,1360080,60 + 0.0
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,一爆,86,27,20,A - 左边单点,A - 右边滑键,1359584,60 + 0.1
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,二爆,367,73,4,B - 右边连点第 2 个,B - 右边白球,1359584,60 + 0.1
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,一爆,291,63,21,B - 右边长条中间,B - 右边滑键,1359551,60 - 0.1
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,二爆,367,73,4,B - 右边连点第 2 个,B - 右边白球,1359551,60 - 0.1
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,一爆,85,27,12,A - 右边连点第 2 个,A - 左边连点第 3 个,1359363,60 + 0.1
,,"微微一笑很倾城","杨洋",非押爆,爆气,分开,二爆,367,73,4,B - 右边连点第 2 个,B - 右边白球,1359363,60 + 0.1
,,"微微一笑很倾城","杨洋",押爆,爆气,分开,一爆,136,33,16,A - 左边连点第 1 个,A - 左边单点,1373341,63 - 0.5
,,"微微一笑很倾城","杨洋",押爆,爆气,分开,二爆,366,73,0,B - 右边连点第 1 个,B - 右边白球,1373341,63 - 0.5
,,"微微一笑很倾城","杨洋",押爆,爆气,分开,一爆,143,35,4,A - 左边连点第 2 个,A - 左边单点,1370688,62 + 0.0
,,"微微一笑很倾城","杨洋",押爆,爆气,分开,二爆,366,73,0,B - 右边连点第 1 个,B - 右边白球,1370688,62 + 0.0
,,"微微一笑很倾城","杨洋",押爆,爆气,分开,一爆,144,35,8,A - 左边连点第 3 个,A - 左边单点,1370688,62 + 0.0
,,"微微一笑很倾城","杨洋",押爆,爆气,分开,二爆,366,73,0,B - 右边连点第 1 个,B - 右边白球,1370688,62 + 0.0
,,"微微一笑很倾城","杨洋",押爆,爆气,分开,一爆,84,27,8,A - 右边连点第 1 个,A - 左边连点第 3 个,1369750,62 + 0.1
,,"微微一笑很倾城","杨洋",押爆,爆气,分开,二爆,366,73,0,B - 右边连点第 1 个,B - 右边白球,1369750,62 + 0.1
S,10,"帅一个","罗志祥",非押爆,爆气,分开,一爆,196,23,12,A - 左边滑键,A - 右边白球,2293166,94 + 0.0
S,10,"帅一个","罗志祥",非押爆,爆气,分开,二爆,479,55,12,B - 右边滑键,B - 左边白球,2293166,94 + 0.0
S,10,"帅一个","罗志祥",非押爆,爆气,分开,一爆,196,23,12,A - 左边滑键,A - 右边白球,2293166,94 + 0.0
S,10,"帅一个","罗志祥",非押爆,爆气,分开,二爆,480,55,16,B - 左边白球,B - 右边单点,2293166,94 + 0.0
S,10,"帅一个","罗志祥",非押爆,爆气,分开,一爆,197,23,16,A - 右边白球,A - 左边单点,2293166,94 + 0.0
S,10,"帅一个","罗志祥",非押爆,爆气,分开,二爆,479,55,12,B - 右边滑键,B - 左边白球,2293166,94 + 0.0
S,10,"帅一个","罗志祥",非押爆,爆气,分开,一爆,197,23,16,A - 右边白球,A - 左边单点,2293166,94 + 0.0
S,10,"帅一个","罗志祥",非押爆,爆气,分开,二爆,480,55,16,B - 左边白球,B - 右边单点,2293166,94 + 0.0
S,10,"帅一个","罗志祥",押爆,爆气,分开,一爆,196,23,12,A - 左边滑键,A - 左边单点,2303774,96 + 0.0
S,10,"帅一个","罗志祥",押爆,爆气,分开,二爆,479,55,12,B - 右边滑键,B - 右边单点,2303774,96 + 0.0
S,10,"帅一个","罗志祥",押爆,爆气,分开,一爆,196,23,12,A - 左边滑键,A - 左边单点,2303774,96 + 0.0
S,10,"帅一个","罗志祥",押爆,爆气,分开,二爆,480,55,16,B - 左边白球,B - 左边单点,2303774,96 + 0.0
S,10,"帅一个","罗志祥",押爆,爆气,分开,一爆,197,23,16,A - 右边白球,A - 右边单点,2303774,96 + 0.0
S,10,"帅一个","罗志祥",押爆,爆气,分开,二爆,479,55,12,B - 右边滑键,B - 右边单点,2303774,96 + 0.0
S,10,"帅一个","罗志祥",押爆,爆气,分开,一爆,197,23,16,A - 右边白球,A - 右边单点,2303774,96 + 0.0
S,10,"帅一个","罗志祥",押爆,爆气,分开,二爆,480,55,16,B - 左边白球,B - 左边单点,2303774,96 + 0.0
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,一爆,206,33,16,A - 右边长条开始,A - 右边白球,1420285,71 - 0.1
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,二爆,465,70,0,B - 右边滑键,B - 右边长条中间,1420285,71 - 0.1
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,一爆,212,34,0,A - 左边滑键,A - 右边长条中间,1419754,71 - 0.2
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,二爆,465,70,0,B - 右边滑键,B - 右边长条中间,1419754,71 - 0.2
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,一爆,206,33,16,A - 右边长条开始,A - 右边白球,1418694,71 - 0.4
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,二爆,465,69,30,B - 右边滑键,B - 右边长条中间,1418694,71 - 0.4
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,一爆,207,33,17,A - 右边长条中间,A - 右边白球,1418694,71 - 0.4
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,二爆,465,70,0,B - 右边滑键,B - 右边长条中间,1418694,71 - 0.4
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,一爆,206,33,16,A - 右边长条开始,A - 右边白球,1418163,71 - 0.5
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,二爆,466,70,4,B - 左边单点,B - 右边长条结尾,1418163,71 - 0.5
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,一爆,212,33,30,A - 左边滑键,A - 右边长条中间,1418163,71 - 0.5
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,二爆,465,70,0,B - 右边滑键,B - 右边长条中间,1418163,71 - 0.5
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,一爆,212,34,0,A - 左边滑键,A - 右边长条中间,1417632,70 + 0.4
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,二爆,466,70,4,B - 左边单点,B - 右边长条结尾,1417632,70 + 0.4
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,一爆,213,34,4,A - 右边单点,A - 右边长条结尾,1417632,70 + 0.4
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,二爆,465,70,0,B - 右边滑键,B - 右边长条中间,1417632,70 + 0.4
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,一爆,206,33,16,A - 右边长条开始,A - 右边白球,1417103,70 + 0.3
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,二爆,465,69,28,B - 右边滑键,B - 右边长条开始,1417103,70 + 0.3
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,一爆,207,33,17,A - 右边长条中间,A - 右边白球,1417103,70 + 0.3
S,7,"Sugar Rush","吴映洁",非押爆,爆气,分开,二爆,465,69,30,B - 右边滑键,B - 右边长条中间,1417103,70 + 0.3
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,一爆,212,34,0,A - 左边滑键,A - 右边长条结尾,1426118,72 + 0.0
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,二爆,465,70,0,B - 右边滑键,B - 右边长条结尾,1426118,72 + 0.0
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,一爆,206,33,16,A - 右边长条开始,A - 左边长条开始,1425058,72 - 0.2
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,二爆,465,70,0,B - 右边滑键,B - 右边长条结尾,1425058,72 - 0.2
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,一爆,211,33,24,A - 左边单点,A - 右边长条开始,1425058,72 - 0.2
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,二爆,465,70,0,B - 右边滑键,B - 右边长条结尾,1425058,72 - 0.2
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,一爆,212,33,30,A - 左边滑键,A - 右边长条中间,1424527,72 - 0.3
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,二爆,465,70,0,B - 右边滑键,B - 右边长条结尾,1424527,72 - 0.3
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,一爆,206,33,12,A - 右边长条开始,A - 右边白球,1423467,72 - 0.5
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,二爆,465,70,0,B - 右边滑键,B - 右边长条结尾,1423467,72 - 0.5
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,一爆,207,33,17,A - 右边长条中间,A - 左边长条开始,1423467,72 - 0.5
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,二爆,465,70,0,B - 右边滑键,B - 右边长条结尾,1423467,72 - 0.5
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,一爆,210,33,23,A - 右边长条结尾,A - 左边长条结尾,1423467,72 - 0.5
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,二爆,465,70,0,B - 右边滑键,B - 右边长条结尾,1423467,72 - 0.5
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,一爆,211,33,24,A - 左边单点,A - 右边长条开始,1423467,72 - 0.5
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,二爆,465,69,30,B - 右边滑键,B - 右边长条中间,1423467,72 - 0.5
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,一爆,212,33,28,A - 左边滑键,A - 右边长条中间,1422936,71 + 0.4
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,二爆,465,70,0,B - 右边滑键,B - 右边长条结尾,1422936,71 + 0.4
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,一爆,212,34,0,A - 左边滑键,A - 右边长条结尾,1422405,71 + 0.3
S,7,"Sugar Rush","吴映洁",押爆,爆气,分开,二爆,466,70,4,B - 左边单点,B - 左边长条开始,1422405,71 + 0.3
,,"Leave Out All The Rest","Linkin Park",非押爆,爆气,分开,一爆,295,26,0,A - 左边长条开始、右边单点,A - 左边单点,2145127,79 + 0.4
,,"Leave Out All The Rest","Linkin Park",非押爆,爆气,分开,二爆,1158,87,28,B - 左边单点,B - 左边长条中间、右边长条结尾,2145127,79 + 0.4
,,"Leave Out All The Rest","Linkin Park",非押爆,爆气,分开,一爆,295,26,0,A - 左边长条开始、右边单点,A - 左边单点,2144598,79 + 0.3
,,"Leave Out All The Rest","Linkin Park",非押爆,爆气,分开,二爆,1151,87,16,B - 左边长条开始、右边单点,B - 左边长条中间、右边长条中间,2144598,79 + 0.3
,,"Leave Out All The Rest","Linkin Park",非押爆,爆气,分开,一爆,295,26,0,A - 左边长条开始、右边单点,A - 左边单点,2144596,79 + 0.3
,,"Leave Out All The Rest","Linkin Park",非押爆,爆气,分开,二爆,1159,88,1,B - 左边单点、右边长条开始,B - 左边长条结尾,2144596,79 + 0.3
,,"Leave Out All The Rest","Linkin Park",非押爆,爆气,分开,一爆,295,26,0,A - 左边长条开始、右边单点,A - 左边单点,2144067,79 + 0.2
,,"Leave Out All The Rest","Linkin Park",非押爆,爆气,分开,二爆,1157,87,24,B - 右边单点,B - 左边长条中间、右边长条中间,2144067,79 + 0.2
,,"Leave Out All The Rest","Linkin Park",非押爆,爆气,分开,一爆,295,26,0,A - 左边长条开始、右边单点,A - 左边单点,2143544,79 + 0.1
