首字母,等级,歌名,歌手,类型,技能,爆点,bar,box,开头描述,结尾描述,分数,指数
D,7,"豆你玩","李子璇",非押爆,爆气,304,42,16,B - 二轨单点,B - 四轨单点,1173211,40 + 0.0
D,7,"豆你玩","李子璇",非押爆,爆气,305,42,20,B - 三轨单点,B - 三二轨滑键,1173211,40 + 0.0
D,7,"豆你玩","李子璇",非押爆,爆气,306,42,24,B - 四轨单点,B - 一轨单点,1173211,40 + 0.0
D,7,"豆你玩","李子璇",非押爆,爆气,308,43,0,B - 二一轨滑键,B - 三轨单点,1173211,40 + 0.0
D,7,"豆你玩","李子璇",非押爆,爆气,309,43,4,B - 三四轨滑键,B - 二轨单点,1173211,40 + 0.0
D,7,"豆你玩","李子璇",非押爆,爆气,310,43,8,B - 一轨单点,B - 二轨单点,1173211,40 + 0.0
D,7,"豆你玩","李子璇",非押爆,爆气,312,43,16,B - 二三轨滑键,B - 一轨单点,1173211,40 + 0.0
D,7,"豆你玩","李子璇",押爆,爆气,300,42,0,B - 四轨单点,B - 三四轨滑键,1178515,41 + 0.0
D,7,"豆你玩","李子璇",押爆,爆气,302,42,8,B - 三二轨滑键,B - 四轨单点,1178515,41 + 0.0
D,7,"豆你玩","李子璇",押爆,爆气,303,42,12,B - 一轨单点,B - 四轨单点,1178515,41 + 0.0
D,7,"豆你玩","李子璇",押爆,爆气,304,42,16,B - 二轨单点,B - 三二轨滑键,1178515,41 + 0.0
D,7,"豆你玩","李子璇",押爆,爆气,305,42,20,B - 三轨单点,B - 一轨单点,1178515,41 + 0.0
D,7,"豆你玩","李子璇",押爆,爆气,306,42,24,B - 四轨单点,B - 二轨单点,1178515,41 + 0.0
D,7,"豆你玩","李子璇",押爆,爆气,308,43,0,B - 二一轨滑键,B - 二轨单点,1178515,41 + 0.0
D,7,"豆你玩","李子璇",押爆,爆气,309,43,4,B - 三四轨滑键,B - 二轨单点,1178515,41 + 0.0
D,7,"豆你玩","李子璇",押爆,爆气,310,43,8,B - 一轨单点,B - 三四轨滑键,1178515,41 + 0.0
D,7,"豆你玩","李子璇",押爆,爆气,312,43,16,B - 二三轨滑键,B - 二轨单点,1178515,41 + 0.0
D,7,"豆你玩","李子璇",超极限,爆气,301,42,3,B - 四轨单点（cool）、四轨单点,B - 二一轨滑键、四轨单点（cool）,1178755,43 + 0.0
D,7,"豆你玩","李子璇",超极限,爆气,301,42,4,B - 四轨单点（cool）、四轨单点,B - 二一轨滑键、四轨单点（cool）,1178755,43 + 0.0
D,7,"豆你玩","李子璇",超极限,爆气,302,42,7,B - 四轨单点（cool）、三二轨滑键,B - 四轨单点、四轨单点（cool）,1178755,43 + 0.0
D,7,"豆你玩","李子璇",超极限,爆气,302,42,8,B - 四轨单点（cool）、三二轨滑键,B - 四轨单点、四轨单点（cool）,1178755,43 + 0.0
D,7,"豆你玩","李子璇",超极限,爆气,303,42,11,B - 一轨单点,B - 四轨单点,1178755,43 + 0.0
D,7,"豆你玩","李子璇",超极限,爆气,304,42,15,B - 一轨单点（cool）、二轨单点,B - 三二轨滑键、一轨单点（cool）,1178755,43 + 0.0
D,7,"豆你玩","李子璇",超极限,爆气,304,42,16,B - 一轨单点（cool）、二轨单点,B - 三二轨滑键、一轨单点（cool）,1178755,43 + 0.0
D,7,"豆你玩","李子璇",超极限,爆气,305,42,19,B - 二轨单点（cool）、三轨单点,B - 一轨单点、二轨单点（cool）,1178755,43 + 0.0
D,7,"豆你玩","李子璇",超极限,爆气,305,42,20,B - 二轨单点（cool）、三轨单点,B - 一轨单点、二轨单点（cool）,1178755,43 + 0.0
D,7,"豆你玩","李子璇",超极限,爆气,306,42,23,B - 三轨单点（cool）、四轨单点,B - 二轨单点、三轨单点（cool）,1178755,43 + 0.0
K,6,"KNOCK KNOCK","TWICE",非押爆,爆气,237,48,4,B - 二轨长条中间,B - 三轨长条左滑,1086182,32 - 0.5
K,6,"KNOCK KNOCK","TWICE",非押爆,爆气,239,48,7,B - 二轨长条结尾、四轨单点,B - 三轨长条左滑,1084591,31 + 0.2
K,6,"KNOCK KNOCK","TWICE",非押爆,爆气,249,49,4,B - 一轨长条中间,B - 二一轨滑键,1084591,31 + 0.2
K,6,"KNOCK KNOCK","TWICE",非押爆,爆气,241,48,12,B - 四轨长条开始,B - 一二轨滑键,1083000,31 - 0.1
K,6,"KNOCK KNOCK","TWICE",非押爆,爆气,250,49,6,B - 一轨长条中间,B - 二一轨滑键,1083000,31 - 0.1
K,6,"KNOCK KNOCK","TWICE",非押爆,爆气,251,49,7,B - 一轨长条右滑,B - 二一轨滑键,1083000,31 - 0.1
K,6,"KNOCK KNOCK","TWICE",非押爆,爆气,235,48,0,B - 二轨长条开始,B - 三轨长条中间,1082469,31 - 0.2
K,6,"KNOCK KNOCK","TWICE",非押爆,爆气,242,48,17,B - 四轨长条中间,B - 一二轨滑键,1081409,31 - 0.4
K,6,"KNOCK KNOCK","TWICE",非押爆,爆气,251,49,8,B - 一轨长条右滑,B - 二一轨滑键,1081409,31 - 0.4
K,6,"KNOCK KNOCK","TWICE",押爆,爆气,235,48,0,B - 二轨长条开始,B - 三轨长条左滑,1090955,32 + 0.4
K,6,"KNOCK KNOCK","TWICE",押爆,爆气,236,48,1,B - 二轨长条中间,B - 三轨长条左滑,1089364,32 + 0.1
K,6,"KNOCK KNOCK","TWICE",押爆,爆气,247,49,0,B - 一轨长条开始,B - 二一轨滑键,1089364,32 + 0.1
K,6,"KNOCK KNOCK","TWICE",押爆,爆气,239,48,8,B - 二轨长条结尾、四轨单点,B - 一二轨滑键,1088304,32 - 0.1
K,6,"KNOCK KNOCK","TWICE",押爆,爆气,248,49,1,B - 一轨长条中间,B - 二一轨滑键,1087773,32 - 0.2
K,6,"KNOCK KNOCK","TWICE",押爆,爆气,251,49,8,B - 一轨长条右滑,B - 三轨单点,1086713,32 - 0.4
K,6,"KNOCK KNOCK","TWICE",超极限,爆气,235,47,31,B - 二轨长条开始,B - 三轨长条左滑,1090955,32 + 0.4
K,6,"KNOCK KNOCK","TWICE",超极限,爆气,239,48,7,B - 二轨长条结尾、四轨单点,B - 一二轨滑键,1089895,32 + 0.2
K,6,"KNOCK KNOCK","TWICE",超极限,爆气,236,48,1,B - 二轨长条中间,B - 三轨长条左滑,1089364,32 + 0.1
K,6,"KNOCK KNOCK","TWICE",超极限,爆气,247,48,31,B - 一轨长条开始,B - 二一轨滑键,1089364,32 + 0.1
K,6,"KNOCK KNOCK","TWICE",超极限,爆气,251,49,7,B - 一轨长条右滑,B - 三轨单点、二轨单点（cool）,1088424,33 - 0.1
K,6,"KNOCK KNOCK","TWICE",超极限,爆气,248,49,1,B - 一轨长条中间,B - 二一轨滑键,1087773,32 - 0.2
K,6,"KNOCK KNOCK","TWICE",超极限,爆气,256,49,15,B - 二轨长条右滑,B - 三轨单点,1087244,32 - 0.3
K,6,"KNOCK KNOCK","TWICE",超极限,爆气,232,47,21,B - 三轨长条中间,B - 二轨长条右滑,1086182,32 - 0.5
K,6,"KNOCK KNOCK","TWICE",超极限,爆气,233,47,23,B - 二轨单点、三轨长条结尾,B - 三轨长条中间,1086182,32 - 0.5
H,6,"好奇的猫","胡66",非押爆,爆气,193,24,20,A - 三轨单点,A - 一轨长条右滑,1186825,33 + 0.1
H,6,"好奇的猫","胡66",非押爆,爆气,500,60,20,B - 二轨单点,B - 四轨长条左滑,1186825,33 + 0.1
H,6,"好奇的猫","胡66",非押爆,爆气,162,22,0,A - 一轨长条中间,A - 一轨单点,1183643,33 - 0.5
H,6,"好奇的猫","胡66",非押爆,爆气,469,58,0,B - 四轨长条中间,B - 四轨单点,1183643,33 - 0.5
H,6,"好奇的猫","胡66",非押爆,爆气,160,21,24,A - 一轨长条开始,A - 三轨单点,1183112,32 + 0.4
H,6,"好奇的猫","胡66",非押爆,爆气,167,22,12,A - 三轨单点,A - 四三轨滑键,1183112,32 + 0.4
H,6,"好奇的猫","胡66",非押爆,爆气,467,57,24,B - 四轨长条开始,B - 二轨单点,1183112,32 + 0.4
H,6,"好奇的猫","胡66",非押爆,爆气,474,58,12,B - 二轨单点,B - 一二轨滑键,1183112,32 + 0.4
H,6,"好奇的猫","胡66",非押爆,爆气,163,22,2,A - 一轨长条中间,A - 一轨单点,1182052,32 + 0.2
H,6,"好奇的猫","胡66",非押爆,爆气,165,22,4,A - 三轨单点,A - 二轨长条开始,1182052,32 + 0.2
H,6,"好奇的猫","胡66",押爆,爆气,160,21,28,A - 一轨长条开始,A - 一轨单点,1188416,33 + 0.4
H,6,"好奇的猫","胡66",押爆,爆气,166,22,8,A - 二轨单点,A - 四三轨滑键,1188416,33 + 0.4
H,6,"好奇的猫","胡66",押爆,爆气,467,57,28,B - 四轨长条开始,B - 四轨单点,1188416,33 + 0.4
H,6,"好奇的猫","胡66",押爆,爆气,473,58,8,B - 三轨单点,B - 一二轨滑键,1188416,33 + 0.4
H,6,"好奇的猫","胡66",押爆,爆气,161,21,29,A - 一轨长条中间,A - 一轨单点,1186825,33 + 0.1
H,6,"好奇的猫","胡66",押爆,爆气,193,24,16,A - 三轨单点,A - 一轨长条右滑,1186825,33 + 0.1
H,6,"好奇的猫","胡66",押爆,爆气,194,24,24,A - 二轨单点,A - 三轨单点,1186825,33 + 0.1
H,6,"好奇的猫","胡66",押爆,爆气,468,57,29,B - 四轨长条中间,B - 四轨单点,1186825,33 + 0.1
H,6,"好奇的猫","胡66",押爆,爆气,500,60,16,B - 二轨单点,B - 四轨长条左滑,1186825,33 + 0.1
H,6,"好奇的猫","胡66",押爆,爆气,501,60,24,B - 三轨单点,B - 二轨单点,1186825,33 + 0.1
H,6,"好奇的猫","胡66",超极限,爆气,166,22,7,A - 三轨单点（cool）、二轨单点,A - 四三轨滑键,1188536,34 + 0.4
H,6,"好奇的猫","胡66",超极限,爆气,166,22,8,A - 三轨单点（cool）、二轨单点,A - 四三轨滑键,1188536,34 + 0.4
H,6,"好奇的猫","胡66",超极限,爆气,473,58,7,B - 二轨单点（cool）、三轨单点,B - 一二轨滑键,1188536,34 + 0.4
H,6,"好奇的猫","胡66",超极限,爆气,473,58,8,B - 二轨单点（cool）、三轨单点,B - 一二轨滑键,1188536,34 + 0.4
H,6,"好奇的猫","胡66",超极限,爆气,160,21,27,A - 一轨长条开始,A - 一轨单点,1188416,33 + 0.4
H,6,"好奇的猫","胡66",超极限,爆气,467,57,27,B - 四轨长条开始,B - 四轨单点,1188416,33 + 0.4
H,6,"好奇的猫","胡66",超极限,爆气,164,22,3,A - 一轨长条结尾,A - 二轨长条中间,1186945,34 + 0.1
H,6,"好奇的猫","胡66",超极限,爆气,193,24,19,A - 三轨单点,A - 一轨长条右滑、三轨单点（cool）,1186945,34 + 0.1
H,6,"好奇的猫","胡66",超极限,爆气,194,24,23,A - 三轨单点（cool）、二轨单点,A - 三轨单点,1186945,34 + 0.1
H,6,"好奇的猫","胡66",超极限,爆气,194,24,24,A - 三轨单点（cool）、二轨单点,A - 三轨单点,1186945,34 + 0.1
C,7,"宠坏","李俊佑/小潘潘",非押爆,极限,233,33,20,A - 三轨单点,A - 二轨长条左滑,1457772,32 + 0.0
C,7,"宠坏","李俊佑/小潘潘",非押爆,极限,311,41,20,A - 二轨单点,A - 三轨长条右滑,1457772,32 + 0.0
C,7,"宠坏","李俊佑/小潘潘",非押爆,极限,561,73,20,B - 二轨单点,B - 三轨长条右滑,1457772,32 + 0.0
C,7,"宠坏","李俊佑/小潘潘",非押爆,极限,639,81,20,B - 三轨单点,B - 二轨长条左滑,1457772,32 + 0.0
C,7,"宠坏","李俊佑/小潘潘",非押爆,极限,232,33,16,A - 二轨单点,A - 三轨长条左滑,1456734,31 + 0.4
C,7,"宠坏","李俊佑/小潘潘",非押爆,极限,310,41,16,A - 三轨单点,A - 二轨长条右滑,1456734,31 + 0.4
C,7,"宠坏","李俊佑/小潘潘",非押爆,极限,560,73,16,B - 三轨单点,B - 二轨长条右滑,1456734,31 + 0.4
C,7,"宠坏","李俊佑/小潘潘",非押爆,极限,638,81,16,B - 二轨单点,B - 三轨长条左滑,1456734,31 + 0.4
C,7,"宠坏","李俊佑/小潘潘",非押爆,极限,421,58,28,B - 二轨单点,B - 二轨单点,1456392,31 + 0.2
C,7,"宠坏","李俊佑/小潘潘",非押爆,极限,422,59,0,B - 四轨单点,B - 四轨单点,1456392,31 + 0.2
C,7,"宠坏","李俊佑/小潘潘",押爆,极限,232,33,16,A - 二轨单点,A - 二轨长条左滑,1459503,33 + 0.0
C,7,"宠坏","李俊佑/小潘潘",押爆,极限,310,41,16,A - 三轨单点,A - 三轨长条右滑,1459503,33 + 0.0
C,7,"宠坏","李俊佑/小潘潘",押爆,极限,560,73,16,B - 三轨单点,B - 三轨长条右滑,1459503,33 + 0.0
C,7,"宠坏","李俊佑/小潘潘",押爆,极限,638,81,16,B - 二轨单点,B - 二轨长条左滑,1459503,33 + 0.0
C,7,"宠坏","李俊佑/小潘潘",押爆,极限,231,33,12,A - 四轨单点,A - 三轨长条左滑,1458465,32 + 0.4
C,7,"宠坏","李俊佑/小潘潘",押爆,极限,309,41,12,A - 一轨单点,A - 二轨长条右滑,1458465,32 + 0.4
C,7,"宠坏","李俊佑/小潘潘",押爆,极限,559,73,12,B - 一轨单点,B - 二轨长条右滑,1458465,32 + 0.4
C,7,"宠坏","李俊佑/小潘潘",押爆,极限,637,81,12,B - 四轨单点,B - 三轨长条左滑,1458465,32 + 0.4
C,7,"宠坏","李俊佑/小潘潘",押爆,极限,421,58,28,B - 二轨单点,B - 四轨单点,1458123,32 + 0.2
C,7,"宠坏","李俊佑/小潘潘",押爆,极限,422,59,0,B - 四轨单点,B - 一轨单点,1458123,32 + 0.2
C,7,"宠坏","李俊佑/小潘潘",超极限,极限,232,33,15,A - 二轨单点,A - 二轨长条左滑,1459503,33 + 0.0
C,7,"宠坏","李俊佑/小潘潘",超极限,极限,310,41,15,A - 三轨单点,A - 三轨长条右滑,1459503,33 + 0.0
C,7,"宠坏","李俊佑/小潘潘",超极限,极限,560,73,15,B - 三轨单点,B - 三轨长条右滑,1459503,33 + 0.0
C,7,"宠坏","李俊佑/小潘潘",超极限,极限,638,81,15,B - 二轨单点,B - 二轨长条左滑,1459503,33 + 0.0
C,7,"宠坏","李俊佑/小潘潘",超极限,极限,231,33,13,A - 四轨单点,A - 二轨长条中间,1458984,33 - 0.3
C,7,"宠坏","李俊佑/小潘潘",超极限,极限,309,41,13,A - 一轨单点,A - 三轨长条中间,1458984,33 - 0.3
C,7,"宠坏","李俊佑/小潘潘",超极限,极限,559,73,13,B - 一轨单点,B - 三轨长条中间,1458984,33 - 0.3
C,7,"宠坏","李俊佑/小潘潘",超极限,极限,637,81,13,B - 四轨单点,B - 二轨长条中间,1458984,33 - 0.3
C,7,"宠坏","李俊佑/小潘潘",超极限,极限,231,33,11,A - 四轨单点,A - 三轨长条左滑,1458465,32 + 0.4
C,7,"宠坏","李俊佑/小潘潘",超极限,极限,309,41,11,A - 一轨单点,A - 二轨长条右滑,1458465,32 + 0.4
,,"光耀","梁心颐",非押爆,爆气,233,30,0,A - 四轨长条中间,A - 一轨单点,1130746,31 - 0.4
,,"光耀","梁心颐",非押爆,爆气,262,32,12,A - 一轨单点,A - 四轨单点,1130746,31 - 0.4
,,"光耀","梁心颐",非押爆,爆气,536,64,0,B - 一轨长条中间,B - 四轨单点,1130746,31 - 0.4
,,"光耀","梁心颐",非押爆,爆气,565,66,12,B - 四轨单点,B - 一轨单点,1130746,31 - 0.4
,,"光耀","梁心颐",非押爆,爆气,231,29,28,A - 四轨长条开始,A - 三轨单点,1130215,31 - 0.5
,,"光耀","梁心颐",非押爆,爆气,238,30,12,A - 三轨单点,A - 三轨长条右滑,1130215,31 - 0.5
,,"光耀","梁心颐",非押爆,爆气,244,30,28,A - 四轨单点,A - 四轨单点,1130215,31 - 0.5
,,"光耀","梁心颐",非押爆,爆气,534,63,28,B - 一轨长条开始,B - 二轨单点,1130215,31 - 0.5
,,"光耀","梁心颐",非押爆,爆气,541,64,12,B - 二轨单点,B - 二轨长条左滑,1130215,31 - 0.5
,,"光耀","梁心颐",非押爆,爆气,547,64,28,B - 一轨单点,B - 一轨单点,1130215,31 - 0.5
,,"光耀","梁心颐",押爆,爆气,231,29,28,A - 四轨长条开始,A - 一轨单点,1135519,32 - 0.5
,,"光耀","梁心颐",押爆,爆气,237,30,8,A - 二轨单点,A - 三轨长条右滑,1135519,32 - 0.5
,,"光耀","梁心颐",押爆,爆气,534,63,28,B - 一轨长条开始,B - 四轨单点,1135519,32 - 0.5
,,"光耀","梁心颐",押爆,爆气,540,64,8,B - 三轨单点,B - 二轨长条左滑,1135519,32 - 0.5
,,"光耀","梁心颐",押爆,爆气,232,29,29,A - 四轨长条中间,A - 一轨单点,1133928,31 + 0.2
,,"光耀","梁心颐",押爆,爆气,535,63,29,B - 一轨长条中间,B - 四轨单点,1133928,31 + 0.2
,,"光耀","梁心颐",押爆,爆气,241,30,24,A - 二轨长条中间,A - 四轨单点,1133397,31 + 0.1
,,"光耀","梁心颐",押爆,爆气,264,32,20,A - 三轨单点,A - 三轨单点,1133397,31 + 0.1
,,"光耀","梁心颐",押爆,爆气,544,64,24,B - 三轨长条中间,B - 一轨单点,1133397,31 + 0.1
,,"光耀","梁心颐",押爆,爆气,567,66,20,B - 二轨单点,B - 二轨单点,1133397,31 + 0.1
,,"光耀","梁心颐",超极限,爆气,237,30,7,A - 二轨单点,A - 三轨长条右滑,1135639,33 - 0.5
,,"光耀","梁心颐",超极限,爆气,540,64,7,B - 三轨单点,B - 二轨长条左滑,1135639,33 - 0.5
,,"光耀","梁心颐",超极限,爆气,231,29,27,A - 四轨长条开始,A - 一轨单点,1135519,32 - 0.5
,,"光耀","梁心颐",超极限,爆气,534,63,27,B - 一轨长条开始,B - 四轨单点,1135519,32 - 0.5
,,"光耀","梁心颐",超极限,爆气,241,30,23,A - 二轨长条中间,A - 四轨单点,1134988,31 + 0.4
,,"光耀","梁心颐",超极限,爆气,544,64,23,B - 三轨长条中间,B - 一轨单点,1134988,31 + 0.4
,,"光耀","梁心颐",超极限,爆气,235,30,3,A - 四轨长条左滑,A - 三轨长条中间,1134048,32 + 0.2
,,"光耀","梁心颐",超极限,爆气,538,64,3,B - 一轨长条右滑,B - 二轨长条中间,1134048,32 + 0.2
,,"光耀","梁心颐",超极限,爆气,232,29,29,A - 四轨长条中间,A - 一轨单点,1133928,31 + 0.2
,,"光耀","梁心颐",超极限,爆气,535,63,29,B - 一轨长条中间,B - 四轨单点,1133928,31 + 0.2
I,7,"I'm OK","小青龙",非押爆,极限,530,72,0,B - 一轨单点,B - 一二轨滑键,1432566,37 + 0.0
I,7,"I'm OK","小青龙",非押爆,极限,104,24,0,A - 四轨单点,A - 一轨长条右滑,1431174,36 + 0.2
I,7,"I'm OK","小青龙",非押爆,极限,191,32,28,A - 三轨长条右滑,A - 三轨单点,1430835,36 + 0.0
I,7,"I'm OK","小青龙",非押爆,极限,193,33,0,A - 二一轨滑键,A - 四轨单点,1430835,36 + 0.0
I,7,"I'm OK","小青龙",非押爆,极限,528,71,24,B - 四轨长条左滑,B - 三轨单点,1430835,36 + 0.0
I,7,"I'm OK","小青龙",非押爆,极限,530,71,28,B - 一轨单点,B - 一轨单点,1430835,36 + 0.0
I,7,"I'm OK","小青龙",非押爆,极限,531,72,1,B - 二轨单点,B - 一二轨滑键,1430835,36 + 0.0
I,7,"I'm OK","小青龙",非押爆,极限,532,72,8,B - 三轨单点,B - 三轨单点,1430835,36 + 0.0
I,7,"I'm OK","小青龙",非押爆,极限,182,31,28,A - 二轨长条左滑,A - 三轨单点,1430661,36 - 0.1
I,7,"I'm OK","小青龙",非押爆,极限,184,32,0,A - 三轨单点,A - 二一轨滑键,1430661,36 - 0.1
I,7,"I'm OK","小青龙",押爆,极限,191,32,28,A - 三轨长条右滑,A - 四轨单点,1432566,37 + 0.0
I,7,"I'm OK","小青龙",押爆,极限,528,71,24,B - 四轨长条左滑,B - 一轨单点,1432566,37 + 0.0
I,7,"I'm OK","小青龙",押爆,极限,530,71,28,B - 一轨单点,B - 一二轨滑键,1432566,37 + 0.0
I,7,"I'm OK","小青龙",押爆,极限,531,72,4,B - 二轨单点,B - 三轨单点,1432566,37 + 0.0
I,7,"I'm OK","小青龙",押爆,极限,182,31,28,A - 二轨长条左滑,A - 二一轨滑键,1432392,37 - 0.1
I,7,"I'm OK","小青龙",押爆,极限,184,32,4,A - 三轨单点,A - 一轨单点,1432392,37 - 0.1
I,7,"I'm OK","小青龙",押爆,极限,185,32,8,A - 二轨单点,A - 三轨单点,1432392,37 - 0.1
I,7,"I'm OK","小青龙",押爆,极限,186,32,12,A - 四轨单点,A - 三轨单点,1432392,37 - 0.1
I,7,"I'm OK","小青龙",押爆,极限,187,32,16,A - 一轨单点,A - 一轨单点,1432392,37 - 0.1
I,7,"I'm OK","小青龙",押爆,极限,189,32,24,A - 三轨长条开始,A - 三轨单点,1432392,37 - 0.1
I,7,"I'm OK","小青龙",超极限,极限,191,32,27,A - 三轨长条右滑,A - 四轨单点,1433085,37 + 0.3
I,7,"I'm OK","小青龙",超极限,极限,528,71,23,B - 四轨长条左滑,B - 一轨单点,1433085,37 + 0.3
I,7,"I'm OK","小青龙",超极限,极限,182,31,27,A - 二轨长条左滑,A - 二一轨滑键,1432911,37 + 0.2
I,7,"I'm OK","小青龙",超极限,极限,171,30,19,A - 三轨长条右滑,A - 三轨单点,1432737,37 + 0.1
I,7,"I'm OK","小青龙",超极限,极限,487,68,15,B - 一轨长条结尾,B - 一轨单点,1432731,37 + 0.1
I,7,"I'm OK","小青龙",超极限,极限,530,71,27,B - 一轨单点,B - 一二轨滑键,1432566,37 + 0.0
I,7,"I'm OK","小青龙",超极限,极限,531,72,3,B - 二轨单点,B - 三轨单点,1432566,37 + 0.0
I,7,"I'm OK","小青龙",超极限,极限,162,29,19,A - 二轨长条左滑,A - 四轨单点,1432563,37 + 0.0
I,7,"I'm OK","小青龙",超极限,极限,184,32,3,A - 三轨单点,A - 一轨单点,1432392,37 - 0.1
I,7,"I'm OK","小青龙",超极限,极限,185,32,7,A - 二轨单点,A - 三轨单点,1432392,37 - 0.1
,,"123我爱你(困难版)","新乐尘符",非押爆,极限,673,71,4,B - 二轨单点、四轨长条中间,B - 一轨长条右滑、五轨长条中间,2367948,49 - 0.4
,,"123我爱你(困难版)","新乐尘符",非押爆,极限,676,71,8,B - 三轨单点、四轨长条中间,B - 三轨单点、五轨长条中间,2367948,49 - 0.4
,,"123我爱你(困难版)","新乐尘符",非押爆,极限,679,71,12,B - 二轨单点、四轨长条中间,B - 五轨长条左滑,2367948,49 - 0.4
,,"123我爱你(困难版)","新乐尘符",非押爆,极限,670,71,0,B - 一轨单点、四轨长条中间,B - 一轨长条中间、五轨长条中间,2366910,48 + 0.0
